customer_id,customer_zip_code_prefix,customer_city,customer_state
2a0DDZE8Iev0,89208,SAO PAULO,SP
oEdMxPVCc4KQ,13575,SAO PAULO,SP
9PTC1F8B8Yq4,46550,SAO PAULO,SP
1BKsQ1pn2e4i,2341,PALHOCA,SC
mUYt1eJuYFDD,16207,BRASILIA,DF
CC3SjXdRJPQB,12288,PAULINIA,SP
AyBhQDbIB4CE,58036,ALEM PARAIBA,MG
x8GSvQCmESsD,72130,TURVO,SC
k6iLFLvlDEDW,70756,RIO DE JANEIRO,RJ
tJtBoApK4BI5,4802,GUARAPUAVA,PR
gIVI29aOTaEg,84900,BELO VALE,MG
oNTknrEndh66,65260,SAO PAULO,SP
F87plufVjLHj,2351,CURITIBA,PR
UbnFCvgzekrL,2847,JUIZ DE FORA,MG
KEyyis0Uedmw,29312,JOAO PESSOA,PB
MJo1NaWlmRuW,18030,SAO PAULO,SP
aCO2rs6xsL8N,71746,FRANCISCO BELTRAO,PR
EWm5brnSUVtd,94080,BOSSOROCA,RS
ufafwvRXdkBM,87860,LAJEADO,RS
rtdJRN0xzeBH,3456,CONTAGEM,MG
IYLFu6tIoqbV,78061,COLATINA,ES
82GnijULQsiB,60184,GUARULHOS,SP
1BWjuc2dIsFb,79602,PATROCINIO,MG
r89KPneV446Q,75828,SAO LEOPOLDO,RS
7jvsYgXB3GPK,49300,BELFORD ROXO,RJ
AmiMYcXSZtMm,9841,SAO BERNARDO DO CAMPO,SP
ILcrnzr8xvOg,55030,SAO PAULO,SP
2MNOxpAE88w4,4010,SAO PAULO,SP
YZ8aFH3R1Zv0,11045,COELHO NETO,MA
F4NrwtGYLKTM,2368,SAO PAULO,SP
4POJmxohMGmd,7260,SOROCABA,SP
1GYNU7Ln6lyw,86066,NATAL,RN
YoJeuiFuHeUR,5165,RIO PIRACICABA,MG
Ejb5thBbYWOK,6194,RIO BRANCO,AC
jHVU6SCmK6zY,24812,CASTANHAL,PA
ieY29RBqSuSv,72016,SAO JOSE DOS CAMPOS,SP
SgR9TJDDdFtC,74030,SAO VICENTE,SP
oCCu2H5MjQ40,1136,BLUMENAU,SC
hiEQi8q3i9mn,85301,SAO PAULO,SP
cbiZx5qCvSeg,86700,ITUIUTABA,MG
bcIwNijIUjFh,8556,ARARAQUARA,SP
DLTwGphCRh0t,2120,ANCHIETA,SC
r3rQtKCaFqCZ,88040,SAO PAULO,SP
hj0lt2cKzajV,72301,ARACOIABA,CE
htVghPnhThli,84036,RIO DE JANEIRO,RJ
ajhYokP9rwtB,49860,SAO PAULO,SP
qnowzVaDtUNW,3692,FEIRA DE SANTANA,BA
CCwVrhL65KTY,74853,SAO PAULO,SP
eVxcHdGXnxe1,9660,VOLTA REDONDA,RJ
CsieJ1RwK1ju,8062,BELEM,PA
CXZ9NESwSPbV,9121,PETROPOLIS,RJ
njYnoJBf0m1E,35196,RIO DE JANEIRO,RJ
dEWQje2kOQlZ,13731,VOLTA REDONDA,RJ
zT9qYUNNSIFk,29708,GUARULHOS,SP
hjUBvIxmQe6q,65600,SAO PAULO,SP
H2OOn5gSY1N2,7012,SANTANA DE PARNAIBA,SP
SMGYj6jO9sFh,9633,BRASILIA,DF
AzVOlgpfAjLZ,87505,BRASILIA,DF
c9ldyp8uFvMh,2119,INDIAPORA,SP
0RPTR7GT3sxY,44775,FORMOSA DA SERRA NEGRA,MA
myUGiZWx1E6b,87305,POMERODE,SC
wAiCuTZA0hDq,39868,POMBAL,PB
XUbDZT0g8P19,71927,BELO HORIZONTE,MG
4DdfoUf4fbQJ,69033,ITABUNA,BA
fpzo3GSzHBoA,41295,GOIANIA,GO
ZhDn23UvPYSF,77480,NOVO PROGRESSO,PA
xATGO7RxJlXI,89080,CAMPO GRANDE,MS
6I1Ztt8eM82L,5029,RIO BRANCO,AC
0gWfJdHuuHt7,88352,PEDRA BRANCA,CE
nBczWW242uwJ,59600,SAO PAULO,SP
fWlHW2WC9Yzd,4068,RIO DE JANEIRO,RJ
KbiQIhcouIwM,57038,OSASCO,SP
q19H1BS1aLMB,14115,JOAO PESSOA,PB
f9WbsgQ5o7pA,4315,BRACO DO NORTE,SC
RrSglYUjh4nX,82100,RIO DE JANEIRO,RJ
yjXAY4Eki8hZ,8465,SERRA,ES
rdtNdESwUUim,3871,SAO JOSE DOS CAMPOS,SP
5xaQaRpO3cy6,37559,ALMENARA,MG
cMkWBJr35tpP,43815,IBIUNA,SP
cC0LoRXlT0Sq,89052,SAO CARLOS,SP
uyCN6CkmQmqr,72502,INDAIATUBA,SP
GLRvEZzkcGwG,78240,TIJUCAS,SC
icPHXc9oskxH,85508,SAO PAULO,SP
WSgigYe581UI,59066,VARZEA PAULISTA,SP
MCFvoBjRZlGt,4721,SOROCABA,SP
oMCA2sfkGyoq,3370,SOROCABA,SP
5NdOV6J4GvNp,67020,CAMPOS DOS GOYTACAZES,RJ
rXehZkmEpoXS,32684,SAO PAULO,SP
4t1T5i0YxehP,75094,CAMPINAS,SP
VP3zDVa4OzAV,12914,BELO HORIZONTE,MG
fY3RTOwuRpsU,5006,JOINVILLE,SC
UZ5oE5t7ueDv,79905,SAO PAULO,SP
4fg0DRKwMmJi,86290,ITUIUTABA,MG
SuSqtwD2IJVT,41320,SENGES,PR
IcqipLX15gsq,5041,CUBATAO,SP
iQ7z7HVgQJuY,11707,JACOBINA,BA
aoZ1DBwN1m8O,96490,BELO HORIZONTE,MG
LrOKDYcrL2gW,79415,SAO BERNARDO DO CAMPO,SP
0Z4jgsaZIg7X,4048,PAU D'ARCO,AL
Zekan9Dy3FNI,79043,PAU D'ARCO,PA
r62LYtgFIV0J,1534,LAVRAS,MG
E8prYgfeAdrm,38760,CAFELANDIA,SP
YEIDiUGV8htJ,6010,UBERLANDIA,MG
TEblJaNOP7OC,13525,CURITIBA,PR
YTDYq0gmnrsk,9671,CAMPO MOURAO,PR
M5SvqZkD4Iag,81490,SANTA MARIA DO HERVAL,RS
BNHPPHnm0dzo,36784,SAO PAULO,SP
vvrcXYBiXpgP,89708,SAO PAULO,SP
jZ2M0EDovGqV,9846,CURITIBA,PR
SQzRAEeHK4g3,91790,SAO JOAO DA BOA VISTA,SP
MIoDUomiMQgB,5687,SAO PAULO,SP
2BZPxJxiNpw5,1106,SINOP,MT
DcDmXyvYm1ml,74486,JOAO PESSOA,PB
mVcTgetGbIiq,71720,PETROPOLIS,RJ
U3zW0MUE1V9G,19901,SAO PAULO,SP
MVUQbooLlavO,6162,PRESIDENTE EPITACIO,SP
vLqeFatk6duW,37554,PORTO ALEGRE,RS
ELnuDUywzSs6,37713,RIO DE JANEIRO,RJ
n8ZSM0wH2bT9,55495,AURIFLAMA,SP
69ewFibfP7oK,2029,PORTO ALEGRE,RS
jUXQyMqb6zzW,73391,SAO PAULO,SP
gzAoQ4bXbTlH,90830,UBERABA,MG
zOWLHLHuYN5Z,25046,PORTO ALEGRE,RS
6JCQd9G8Zqf7,2418,OSASCO,SP
TyHmEqPVcrXM,53403,ESPINOSA,MG
SJEzN7t159NJ,89075,GOIANIA,GO
sCKCpZL0FvAm,1216,ESCADA,PE
EG4ur61yGKye,77310,OSASCO,SP
OeNUrK7vOlLN,87201,UMUARAMA,PR
lAECmDsbYqfk,50660,SAO PAULO,SP
JnVrhhLFXcTO,58286,MACAPA,AP
wuo6AAQAtp62,5606,SAO PAULO,SP
FCMFX1ARPWQd,72506,GRANJA,CE
QauL6C0jOlA9,4814,CHAPECO,SC
DRbNeetvVHy6,95042,RIO DE JANEIRO,RJ
14xWgS6P6DOd,3562,CANOAS,RS
2SGAAK6K8M84,78505,ARAPIRACA,AL
a2gwgYKd3L10,6526,SAO PAULO,SP
BEtVaZ4qyygl,3192,RECIFE,PE
Db87xVfi8lgn,89970,IPATINGA,MG
M4IB7l4U1LTQ,72812,RIO DE JANEIRO,RJ
CoKZU7xnFbQq,21635,IBIRAJA,BA
NFA7BXxBNxEd,35610,JOAO PESSOA,PB
3cEtXiXGxl48,91790,SAO JOAO DA BOA VISTA,SP
r0Qgd6cQXIl5,23870,RIO DE JANEIRO,RJ
u3Lzob80CZ5w,79622,SAO PAULO,SP
hZGYZ9rquP86,19780,PETROPOLIS,RJ
nTHawmxLEutC,6620,CURITIBA,PR
1t1IZd3OS9ms,3759,IPOJUCA,PE
kXxqH07JAaKj,70258,FRANCISCO MORATO,SP
WMAvLOqJMFBe,14070,CARAPICUIBA,SP
sVTYjl5IqYrF,38447,RIO DE JANEIRO,RJ
BwEhC7FtYrYO,7073,AREMBEPE,BA
EebHk76nFY46,96450,SALVADOR,BA
RDizJ1oSISjL,57072,NOVA IGUACU,RJ
CLtGBIu1NBGG,58402,NOVA FRIBURGO,RJ
TePkLXiGr9B1,6843,QUEIMADAS,BA
2QHKWMIPd5T9,95044,RIO DE JANEIRO,RJ
W80xPOQJcGRk,86080,MENDES,RJ
ZGLwu1HKQwz3,5452,JUIZ DE FORA,MG
EqTJsWVOqZ6v,36328,RIBEIRAO PRETO,SP
F7zwbY1lO7M0,4208,SALVADOR,BA
TmOV9LCUwEpw,2051,IBIRITE,MG
HGAG50StLknh,88485,SAO JOSE,SC
kEWWWXNo9p74,3178,CACAPAVA,SP
U5776Hm4dchE,36328,RIBEIRAO PRETO,SP
wBwjfM11DbIj,17202,BELO HORIZONTE,MG
HrxZk5zr15P0,55590,PARATY,RJ
STjHhyq8UTIR,36025,GUARULHOS,SP
nHK8EzCgzL0G,16210,ITABAIANA,SE
r9Su6cq9iAMU,49680,BELO HORIZONTE,MG
pmK3ZixOuEWI,24802,BRASILIA,DF
4Ck7A7cySp5V,13042,PORTO ALEGRE,RS
tuKLO8fJWHt0,88040,SAO PAULO,SP
07FdHgJAJa6o,30111,CAXIAS DO SUL,RS
Q4Sm6DIV9CW5,1243,RIO DE JANEIRO,RJ
ZWJndoZMiGAq,9785,JUNDIAI,SP
VKAF1EfTL2GG,62190,NITEROI,RJ
AAZ1hZ1PfnlJ,19905,SANTO ANDRE,SP
q5WqBvBdtWhM,29222,CATANDUVA,SP
p2djorysXKdQ,3360,PORTO ALEGRE,RS
qnpDsVGSW1GB,32285,SAO PAULO,SP
5SU1DPPnkmgG,4288,TERESOPOLIS,RJ
3R5He2HMpzuD,85858,BELO HORIZONTE,MG
QaYHr7N8Awuq,64245,PONTA PORA,MS
WiiYqJJx5bxH,88445,BRASILIA,DF
WDPdBJtP1vGm,9850,BRASILIA,DF
SXU3pokhK3nm,7194,SAO BERNARDO DO CAMPO,SP
cTChd9i8k6HG,4846,GUANAMBI,BA
qFLFGV6owawc,2279,SAO PAULO,SP
DCtppifwnbrM,70865,SAO PAULO,SP
eSKpGd1ml0vX,12919,BELO HORIZONTE,MG
KKIrQXF4wMRt,72145,CURITIBA,PR
WT7UgAgFwj6V,31910,CONCORDIA,SC
896h3zEIefNK,4347,PELOTAS,RS
oV8O8Q4USNNz,34600,SAO JOSE DO RIO PRETO,SP
KbJtBji9CoFD,1206,COREMAS,PB
gnJChEmtA8MH,68600,GUAPIMIRIM,RJ
GUfEkTMsre9b,39995,CARAPICUIBA,SP
0wTrBEG91mLO,44400,VIAMAO,RS
LNSXXBDUuCMO,85913,ALFENAS,MG
TPpfvMZY9QPQ,25610,ITAUNA,MG
7H8Y9M3aEWKI,4058,VARZEA GRANDE,MT
vqKiwUWfOcmz,85950,RIO DE JANEIRO,RJ
wjr2cKOoX5fT,29020,RIO DE JANEIRO,RJ
upUtZsBXc5Vz,6844,TAUBATE,SP
bENwB5c8E61I,62190,NITEROI,RJ
o2uZo3OATt4i,36272,SAO PAULO,SP
R1H3qlFJG7FD,4204,CANOAS,RS
EsIIz264bva1,97015,SANTA LUZIA,MG
NW7oWRFtKb6H,2720,SAO PAULO,SP
P7lwg4uxedBH,11703,SERRA,ES
rfXlc8drGXlp,91430,SAO PAULO,SP
H4JLRR6KUAGu,63100,LONDRINA,PR
Mayo2k6kWulG,68665,GARANHUNS,PE
mNMcaefKjoGK,18112,GOVERNADOR VALADARES,MG
50yjpfHaxvB8,2985,BARUERI,SP
AkQQ6NM6khwE,62910,GUARULHOS,SP
C3ViCvIqafyy,86125,RIO DE JANEIRO,RJ
NStHdbuVBm47,21825,SAO PAULO,SP
kdkYvcY3Z2En,41386,SAO PAULO,SP
LWYREDXQJlMK,68374,UBERLANDIA,MG
5uVtza4UHBZk,4230,SAO PAULO,SP
9zpgipCM9SE3,24431,INDAIATUBA,SP
myeUCVVWCZSZ,55930,BAURU,SP
GERxXz4xdsVS,13015,COTIA,SP
ucIv3TlTOlOs,1044,TIMBAUBA,PE
FDNZOjNMNn7v,38415,RIO DE JANEIRO,RJ
uD3NItuszeoz,5684,JAU,SP
mJBTNzCCRFze,15270,BRASILIA,DF
ouEpmVSlYTE3,22713,GUARANTA DO NORTE,MT
7QfCysSCUNAv,94170,SAO PAULO,SP
eophqnOQx125,50741,POCOS DE CALDAS,MG
Yy7Hgjl4g09s,5735,CIANORTE,PR
mnRdm5aFrl50,4511,SABARA,MG
DuqzwaZR2iJ7,89865,SANTO ANDRE,SP
KG3eo4mKcLef,47806,BARUERI,SP
uJUrR7sSzQM4,39750,JOAO PESSOA,PB
dEOgmPVeIT68,24942,SAO PAULO,SP
L2WvjeSL8AQI,65540,ARAPONGAS,PR
deNeS5rDJssW,23520,FORTALEZA,CE
yPpDs58jmAaZ,5872,SANTA MARIA DE ITABIRA,MG
bH0ECtaz2cFa,2736,BASTOS,SP
VxpOUtPGg1Gw,3893,RIO DE JANEIRO,RJ
nTEvIqxeSjMQ,2214,ORINDIUVA,SP
4zP4HbYIUrZk,79032,APARECIDA DE GOIANIA,GO
J47dXgfKuTct,81210,CORONEL FABRICIANO,MG
djrpcEtLTMHy,2670,CURITIBA,PR
O7ysTxw7qdpK,36165,CURITIBA,PR
no2J82HyjCFN,24901,SAO PAULO,SP
QEbNaPvqY0cd,86640,SAO PAULO,SP
0FfaMI8Hts81,89075,GOIANIA,GO
3sc0O5NLrxkr,76630,FLORIANOPOLIS,SC
LWg3QRS5Z2aQ,17300,CANARANA,MT
WRM2WPBRcVq3,72622,BRASILIA,DF
hRznigcs8XZE,88307,EMBU,SP
5XnQFG4TpIhF,17180,TABOAO DA SERRA,SP
SfX6HinV1pUb,3925,SAO BERNARDO DO CAMPO,SP
IBqjYhmvIS6S,2806,ITATIBA,SP
kmfKmftRnADA,16012,REGENERACAO,PI
5CBO77fnEISc,89925,CAMPOS DE JULIO,MT
AZifoSHaa3BG,1536,SAO PAULO,SP
2HIqdvGpXP7e,26088,BRUSQUE,SC
jqd2a21xYR5y,44571,DOIS VIZINHOS,PR
goHkZNs3qd3J,54315,SAO JOAO DE MERITI,RJ
usGeYGxjwdaG,99711,MIRACATU,SP
7PEvCR4aEm16,75136,RIO DE JANEIRO,RJ
ooLxTJBejhKo,64018,RIO DE JANEIRO,RJ
xwi4IWz0XMk6,31360,BATAGUASSU,MS
m8bcYIpITT1x,5501,APARECIDA DE GOIANIA,GO
zqwIB07How6a,76930,JOINVILLE,SC
Q6bXnMyFunV2,66810,ERECHIM,RS
Hs3vW66JLf3l,21241,CAMPINAS,SP
tzH0HSmj43WJ,19360,BARBACENA,MG
g9PxkD61mnto,33082,ITABORAI,RJ
By0lxzXJbMiF,75063,RIO GRANDE,RS
4pG3ZlcT28lL,3642,CATANDUVA,SP
XaZQcKIJdEgU,6890,BELEM,PA
laTcILGGRPRk,39723,EXTREMA,MG
fG3EDaHzPotL,35700,SANTA MARIA,RS
6y1Ljfrd3UlT,13505,TUBARAO,SC
f6fwk5kSsr9U,78335,POUSO ALEGRE,MG
F1AlZMGi86nh,15920,SUMARE,SP
yeUGOpahlMQK,87345,CURITIBA,PR
glWFi2YvKGUi,48730,PARACATU,MG
6xIut1G4Sogd,22245,SAO SEBASTIAO DO PARAISO,MG
GCc4Qr16pEih,5512,RECIFE,PE
zvRfMj1gfExe,2363,SANTOS,SP
i82hEtrjIla6,89865,SANTO ANDRE,SP
RniDkCNazJbt,85816,SALVADOR,BA
HRWpUZFQ9Oss,78390,SAO PAULO,SP
iioLzsz2H9bh,12050,SAO PAULO,SP
w7AnDh1kdE6Q,65470,COCAL DO SUL,SC
ybcSvurUtZzf,4567,ITANHAEM,SP
VdKrfTan0YYU,85640,CUBATAO,SP
ZOOilgXJ4YBO,21833,TABOAO DA SERRA,SP
CKpDXk9gLuev,27935,BELO HORIZONTE,MG
QDVCP3up6lcE,86450,BELO HORIZONTE,MG
lhKGLhh4POyt,39862,GUARUJA,SP
3EYq1n0vHVEP,58390,PIRACANJUBA,GO
3lIBTXCpPBN5,5564,SAO PAULO,SP
N5CUpklZPbmi,28460,CARAPICUIBA,SP
kM5dx5KnmmxF,3571,GUAICARA,SP
anVBG1QYw3jf,3971,PONTA GROSSA,PR
kQ5QsWgTAJMC,11660,SAO JOSE DOS CAMPOS,SP
fYYMu36Tc3RK,1017,NATIVIDADE,RJ
ZELJbagHtcyk,60335,BARRA MANSA,RJ
T7ipr9p3g7a9,59035,SAO PAULO,SP
FXKPmpzxExzX,15110,CAMPINAS,SP
GWQBr6zBie5a,1326,DIAS D'AVILA,BA
m7GKoromu8gI,18070,SAO PAULO,SP
DINeOB7eSDWH,22740,BELO HORIZONTE,MG
VWdQCOfinOI1,21236,RIO DE JANEIRO,RJ
77oHX1F6lTzr,6010,UBERLANDIA,MG
BDGTWWPIIw0t,11674,SAO PAULO,SP
csEDkxeB7D4z,18255,SAO PAULO,SP
4mV0H56RuDVv,92323,SANTOS,SP
6UrRt2CkCaDM,45834,BRASILIA,DF
XfFgEvJ1Ec5l,63580,RIO DE JANEIRO,RJ
hP6a13Ytt9vQ,88868,ILHABELA,SP
5efhcSyOXAkg,72621,TAGUAI,SP
o8PetZWXxBKU,59280,MATAO,SP
G5eCsiK4GG5D,2862,RIO BRANCO,AC
6dt6vrF7fbr5,74775,BELO HORIZONTE,MG
zsPPkWvZPHxl,23911,RIO DE JANEIRO,RJ
ewzapimEkjT5,60840,FRECHEIRINHA,CE
uElcUEXLl2WT,64007,UBERABA,MG
dQt6tNCCOeYU,60010,BELO HORIZONTE,MG
hpa9Et6WmSak,1408,SAO PAULO,SP
9S0B8PG69rii,24910,TELEMACO BORBA,PR
a4txfWhx94vh,7788,SAO PAULO,SP
bP3f8OjTYwEJ,65060,UBERLANDIA,MG
ucKBVo75eXBJ,55643,NOVA FRIBURGO,RJ
TWRB7Pi09sle,4267,JUNDIAI,SP
S9QsGr5CRkUm,96842,PORTO ALEGRE,RS
Q8uellc41WoH,52390,CANOAS,RS
mqeGCaoq8W5p,32215,GOIANIA,GO
jRNhQqDHbaiz,9633,BRASILIA,DF
LuQhuHb9EIjY,6766,MARILIA,SP
wtAxWlXb8a58,21842,RIO MANSO,MG
jhpi8jLLxyWF,17360,BELO HORIZONTE,MG
i80EMzmtJDFE,44255,SAO MATEUS DO SUL,PR
ly1ViZ1HCqXs,5755,SAO PAULO,SP
DCk03QZuZhFf,99290,GOIANIA,GO
cX2jow1h1lds,83609,CANOAS,RS
9plHSSBS9EAM,5120,FLORIANOPOLIS,SC
svYciRWblw2f,89285,RIO DE JANEIRO,RJ
Qd4Q0Rsv00HW,73041,DIVINO,MG
K7eiGZk79ooR,57022,SAO PAULO,SP
COtWBUiWeisd,5211,ROLANDIA,PR
ObnMdqxVZZXA,35064,BAURU,SP
s9UjrXSpkKOO,3816,SAO PAULO,SP
XDXV616KvCnV,2873,SOROCABA,SP
fVIRCOmkKu7y,13736,PLANALTO,PR
sy86NiHypTvr,15750,BOTUCATU,SP
r51aqWJyZxYy,93265,MACEIO,AL
GrLy5Rox2Y3b,95112,CAPAO BONITO,SP
lKv3V3Z4kyeU,6618,BELA VISTA,MS
u5J3U9FyXsUN,29018,RIO DE JANEIRO,RJ
QUVcgvlr8EHS,22420,CARAGUATATUBA,SP
NHb9rJO9oVb5,89735,LAGOA DA PRATA,MG
nJmsocozkKNU,57160,SAO PAULO,SP
cyZSfPAjZqH4,62042,SAO BENEDITO,CE
RpQ7ECcPPcKO,71901,SANTO ANTONIO DA PATRULHA,RS
aolh6QT7OimU,53401,SAO PAULO,SP
Zc1FjHyKrY5h,31573,FORTALEZA,CE
ayHFz8hQHdRH,54210,SAO PAULO,SP
oMbAfkWCBsju,2466,FEIRA NOVA,PE
tOBz84lAFHv6,89253,UBA,MG
hye8N5mVREBD,70879,VALINHOS,SP
Pq81Dv7bSzfx,4285,SAO PAULO,SP
QK8wolYqKsgI,5549,SANTO ANDRE,SP
wY0CtFGQdt5c,65042,GUAIRA,SP
jK6AedhJc9bY,85598,JOAO PESSOA,PB
nnrdICW7ijXy,1243,RIO DE JANEIRO,RJ
d3KUAR2JDYxp,57051,SAO GONCALO,RJ
OKN5OPfch0JE,62870,SAO PAULO,SP
M65ppeUDyBRb,65690,SAO PAULO,SP
lNLTfueyIndx,35193,MONTE GORDO,BA
9Qm1MdZEhcGQ,6600,ARACAJU,SE
LvbHMlzDJ3Wx,16402,CAMPINAS,SP
FrWZTu1PauYA,39960,BOTUCATU,SP
QCtdSAivogyr,4603,RIO DE JANEIRO,RJ
5nb5OUbqOTky,83370,SAO PAULO,SP
mUCz3YwkevIw,84250,CAMAPUA,MS
wB1SLB86sNlw,8598,SANTO ANDRE,SP
P7PsXmrRDAtw,95097,JUAZEIRO,BA
w5hrRFziZI0r,29051,UBERLANDIA,MG
7gysf8MIM3q9,23082,FORTALEZA,CE
a7vi5b6yiuRA,17580,JORDANIA,MG
bhVQWVe9RH4i,78435,GUARULHOS,SP
Y3AIeTRx5b2G,2758,MARINGA,PR
WkCaa391MJhE,14085,SANTO ANDRE,SP
M7y9xiIu2Swc,3883,GUARULHOS,SP
fzsPFTgANGlT,87860,LAJEADO,RS
W1aCAcKzzpBU,31520,GOIANDIRA,GO
VLsEmLc82qQE,26084,SANTO ANDRE,SP
IJ0BtA0wC9Kn,58900,ITATIBA,SP
XJCbXChFzZqi,11443,TAQUARITINGA DO NORTE,PE
tjwqKl2J0uHL,37860,RIO DE JANEIRO,RJ
0qB3y8dVIIFy,65606,SAO LUIS,MA
YQd1eUs4WqAz,83302,CUNHA,SP
SWbMUfKUBMq2,3503,GUARULHOS,SP
ouSkn5I1FhQL,70756,RIO DE JANEIRO,RJ
W0bXxTqTCTpE,57480,CAETE,MG
HR8hP3FTz8NY,53040,TERESINA,PI
0VcwTthyFu8i,13408,OLIVEIRA,MG
rtyYCrwz63nW,23068,FEIRA DE SANTANA,BA
Gql81H4KRzGT,7260,SOROCABA,SP
wrPmSaz81KLP,6702,SAO PAULO,SP
oDypyPQZ8Lmq,17370,BACABAL,MA
VRqRxfa0Qszf,64625,PORTO ALEGRE,RS
Rm69Y2cSo93p,23820,FLORIANOPOLIS,SC
yAZV2nhvJBWZ,70756,RIO DE JANEIRO,RJ
6lJ7MAaIMRbJ,77725,SAO PAULO,SP
NUa7jfO31wtE,15042,CURITIBA,PR
RpLWvofjEuqq,36750,SAO PAULO,SP
5O3HFUw8km4G,37264,EMBU DAS ARTES,SP
zzaQrQVmIPhN,71731,MOGI DAS CRUZES,SP
xUfcZS5JKjrD,2135,BELO HORIZONTE,MG
OSP2NvvPiTh9,76382,SAO PAULO,SP
3nOZOMKqC9Jp,7841,CONTAGEM,MG
BOoETkqfCsq8,36750,SAO PAULO,SP
k7oZVqFWiLEW,72010,ITAQUAQUECETUBA,SP
LhHyAsBSc9Ic,70238,CAMPINAS,SP
K89k6G1uQRvZ,45622,XINGUARA,PA
d6uQS5kSTBCI,4423,TUPI PAULISTA,SP
dze8ysGiACst,89202,CAXIAS DO SUL,RS
5kIZwuUNx8Bb,53230,ITAITINGA,CE
lvcsmhk4SDIO,4734,RIO DE JANEIRO,RJ
HudBRKwj3gd2,1513,MONTEZUMA,MG
GnVEkIugo6pc,29052,PATOS,PB
ozfNXgwZp2PT,65970,IPORA,GO
fzCGFFVtkraa,13414,MOGI DAS CRUZES,SP
OYEmc62Evu4n,73050,NOVA LIMA,MG
eKdNytnZGAY6,88810,SANTA BARBARA D'OESTE,SP
z9amBEsOSdYC,13481,RIO DE JANEIRO,RJ
Ojwicgl42QbR,65550,SAO CARLOS,SP
wWF7e0Ficvcm,86813,SAO PAULO,SP
43H2hch7DccG,95930,VIANA,ES
U2IQfe66guOr,63580,RIO DE JANEIRO,RJ
SYI1pcXflP78,3704,SAO PAULO,SP
HEJJg4cU3ZW3,96950,SAO PAULO,SP
9AulIvsuTR0R,63475,RIO DE JANEIRO,RJ
kKZIw4XZQqAq,2450,RIO DE JANEIRO,RJ
1EQ7lo9ah0PU,70383,SAO PAULO,SP
2yE9Ssdx2qOm,25928,FORTALEZA,CE
jp5VGF0cK4Y2,36090,ARARAS,SP
hHGG7YbuwWKx,2233,JATAI,GO
jSrHs8zs05z2,39928,CARAGUATATUBA,SP
uX8mPWxk9hf2,53090,CACHOEIRINHA,RS
xKrWMBzzrf9l,13479,SAO PAULO,SP
IaEZ4DEdyI9z,70636,VILA VELHA,ES
z9KsvFwDw8zu,58755,RIO DE JANEIRO,RJ
8rmwGJOHgXtp,88132,PORTO ALEGRE,RS
R7s7GbfMQJsw,74643,SOORETAMA,ES
z1DsuPz0ijBK,89970,IPATINGA,MG
aXyfBaUwaqY3,3514,PELOTAS,RS
fyWugccWSe6J,3982,BRASILIA DE MINAS,MG
nUrK7RS0F1FT,85520,ARARAS,SP
ZJ5zHvgYg2Z1,5410,SAO PAULO,SP
WUXBXPj8OeaM,55194,CAJAMAR,SP
sS88mXLNBc94,5165,RIO PIRACICABA,MG
WLhpIWGIbP4W,8042,TIETE,SP
e16acGYy9qo6,24241,DIADEMA,SP
2KlNxJHBRKRj,74367,GUARUJA,SP
bEikEKRL1NlK,29321,SAO CAETANO DO SUL,SP
VHMtc2HQUnNa,95575,RIO DE JANEIRO,RJ
5cwlYUaHKqQX,65230,BARRA DO GARCAS,MT
ge4xmHSRio4O,88790,BELO HORIZONTE,MG
4ep19TsXgzxS,68380,AREIAS,SP
TkJAkIMdvIXX,12954,GUARATINGUETA,SP
vA5cwysOwJJA,11350,SAO PAULO,SP
9SGtYJAdrl41,29051,UBERLANDIA,MG
yp1TzcucDE8L,82920,SETE LAGOAS,MG
1gi8Yfubs1sj,39827,MESQUITA,RJ
dncI0mtdxwHb,37620,PAROBE,RS
otLfRf7OhJTA,7784,CASCAVEL,PR
ZVcTmko4eRMg,56760,SAO CARLOS,SP
JuhRUEiWL38A,22630,CABO FRIO,RJ
moybAGWoIw0v,1135,SAO PAULO,SP
e0ugiGFBjiAx,36976,CONGONHAS,MG
L1xkgIVReo52,11543,MOGI DAS CRUZES,SP
SxJBIFZFow6E,3414,SAO JOAO DEL REI,MG
lEJd3UG92eIc,93135,SAO GONCALO,RJ
ukbNIIuzBaiQ,17021,SAO PAULO,SP
gAIfbdTT6CaZ,7902,RIO DE JANEIRO,RJ
fmEKv2FlnUnt,13231,CAMPINA GRANDE,PB
n5mkIyrgiOuJ,38410,CARMO DO CAJURU,MG
lyUhRFJukzrP,98995,SAO PAULO,SP
rBIpCOIbLvRz,5847,BRASILIA,DF
Hv4MREMFJbyj,75833,BELO HORIZONTE,MG
vl8rBYA30lkW,70253,RIO DE JANEIRO,RJ
q1J3UAXHQESu,1549,MACEIO,AL
0gjnNB8OXrNg,8766,SAO PAULO,SP
ZFJJDnLStbAQ,94451,SAO BERNARDO DO CAMPO,SP
sHXow0DwDMKU,32412,SANTA FE DO SUL,SP
uUiwkK72XDGy,65051,RIO DE JANEIRO,RJ
tvfJeAW9g0Q2,3553,NITEROI,RJ
vadLbs9f8Xiv,4308,RIO DE JANEIRO,RJ
CZGFWJHu2n0B,12324,ARARUAMA,RJ
Fsqn4eyBsqrz,29470,SAO BERNARDO DO CAMPO,SP
c5EkvQcWfHJP,77500,IBIAI,MG
